0.2	0.0019997463329354884	0.038811468124265475
0.3	0.001999303942313548	0.03884288284533599
0.4	0.001989384123494667	0.0386001849045646
0.5	0.001983799793391994	0.03847495150281375
0.6	0.002002385054501106	0.038881937244317225
0.7	0.001996412815259121	0.038725354693569906
0.8	0.0019988664639107815	0.03880364708717338
0.9	0.002000944622647299	0.03883494995471077
1.0	0.001999501369459129	0.03882716698764845
1.1	0.002002337120120791	0.03887407856046581
1.2	0.001991147076137228	0.038592252849558195
1.3	0.002003780637677979	0.03887403212681133
1.4	0.0020003921959662932	0.038827124468188076
1.5	0.0020001497441423455	0.03882709371484233
1.6	0.002002164782660628	0.038850561254667196
1.7	0.00199904278489971	0.03878797871432412
1.8	0.001999761522387303	0.03884284061539359
1.9	0.0020018306474084823	0.038866304476748124
2	0.0020039273095510558	0.03887401214283933
2.1	0.0020025643657962692	0.03886623544841118
