0.25	0.04031422419258626	-0.20218015771276754
0.5	-0.15642241670568996	0.15735246232076078
0.75	0.11582404474038992	0.18430826436962097
1	-0.08614590176533234	0.2079047899083028
1.25	-0.13481784823826165	0.18750492405179076
1.5	-0.21118113759374102	-0.11945968084379881
1.75	-0.1500232910253601	-0.1759426922798244
2	0.19231555913395448	-0.11401299445931908
2.25	0.16335715312632718	-0.06397457416710602
2.5	0.15090950686376528	0.13236733672321244
2.75	-0.03807186246346752	0.2267290702902859
3	0.21447669732408445	0.004637326887431495
3.25	0.0904366137909644	-0.19355844624388968
3.5	0.10552756164415214	-0.18346143780117818
