0.35862858727445057	7.390740074610859e-05
0.7168011216019456	0.00015252337775062684
1.078738581293096	0.00016337711793268681
1.4457154036004503	0.0001959854032495368
1.796920532935174	0.00038281417674808344
2.1528977918459082	0.0005672988869779477
2.5101088321350296	0.0005660068046011183
2.86866450527094	0.0009404162700989016
3.229455035544487	0.0009527546870786033
3.587867792083446	0.0008900436797959731
3.946314293514302	0.0008724235756782805
4.306676462315908	0.0016838264870611401
4.6662961262162055	0.0018833673537880097
5.0234263741225735	0.002843845886797087
